youtube_id,title,description,published_at,channel_youtube_id
Ynqqc2Bs0F8,#Assam: People from different parts of Assam started with their Bihu practice as the beats,"#Assam: People from different parts of Assam started with their Bihu practice as the beats and rhythm of the musical instruments filled the air.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-05T09:04:03Z,UCg1nNKwJIeVUhxbtmqfVmgg
qIpp4oRUwyc,#Watch: Film publicity depends on the money: Kenny Basumatary on Assamese film promotion. #viral,,2023-04-05T09:00:30Z,UCg1nNKwJIeVUhxbtmqfVmgg
m_bfc6NGpvE,#Watch: Will start shooting Local Kung Fu 3 in November: Kenny Basumatary. #viral #exclusive #movies,,2023-04-05T07:30:08Z,UCg1nNKwJIeVUhxbtmqfVmgg
D30aZw1LQXA,"#Watch: People should enjoy watching a movie, that's all: Kenny Basumatary on Assamese film industry",,2023-04-05T06:30:03Z,UCg1nNKwJIeVUhxbtmqfVmgg
btwkekZSY2w,#Watch: New Zealand PM Chris Hipkins went completely blank when asked to “define a woman”. #viral,,2023-04-05T06:20:16Z,UCg1nNKwJIeVUhxbtmqfVmgg
b5t0w-_WiEU,"#Watch: The most-awaited, jaw-dropping posters of Greta Gerwig’s ‘Barbie’ have been released.","#Watch: The most-awaited, jaw-dropping posters of Greta Gerwig’s ‘Barbie’ have been released. The new posters introduced the full cast of the film and the fans just cannot keep calm.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-05T06:06:38Z,UCg1nNKwJIeVUhxbtmqfVmgg
MGgOAcIUGug,"#Watch: Actor Jacqueline Fernandez arrives at Delhi's Patiala House court,","#Watch: Actor Jacqueline Fernandez arrives at Delhi's Patiala House court, in connection with hearing in Rs 200 crore money laundering case involving conman Sukesh Chandrashekhar.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-05T04:49:59Z,UCg1nNKwJIeVUhxbtmqfVmgg
iXHNLDlI0WA,#Watch: Security forces protect Imran Khan on his way to the anti-terrorism court,"#Watch: Security forces protect the former prime minister and Pakistan Tehreek-e-Insaf chief, Imran Khan on his way to the Lahore-based anti-terrorism court surrounded by commandos with bullet-resistant shields.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-05T04:45:35Z,UCg1nNKwJIeVUhxbtmqfVmgg
fSCvmRcIMOQ,#Watch: I started learning martial art at Class 9: Kenny Basumatary. #viral #exclusive #martialarts,,2023-04-04T13:30:29Z,UCg1nNKwJIeVUhxbtmqfVmgg
WSLd9pDQkJk,"#Watch: ""I could have been a better doctor than an engineer"", says Kenny Basumatary. #viral #assam",,2023-04-04T13:00:31Z,UCg1nNKwJIeVUhxbtmqfVmgg
5OOr436TFJU,#Watch: Hated biology as I'm not good at drawing: Local Kung Fu fame Kenny Basumatary. #viral #assam,,2023-04-04T12:30:03Z,UCg1nNKwJIeVUhxbtmqfVmgg
XA3mX37wenU,#Watch: Find out if Kenny Basumatary is a shy person?. #viral #assam #kennybasumatary #entertainment,,2023-04-04T12:00:29Z,UCg1nNKwJIeVUhxbtmqfVmgg
RpPsQ5B6Gbc,#WATCH: Guru Randhawa and Malaika Arora set the stage on fire!,"#gururandhawa #terakikhayal #malaikaarora 
Guru Randhawa and Malaika Arora set the stage on fire!
https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T11:54:48Z,UCg1nNKwJIeVUhxbtmqfVmgg
TGUpkVlhfUQ,#Sports: Rajasthan Royals cricket team members lands in Guwahati,"#rajasthanroyals #ipl #ipl2023 #guwahati #cricket #indiancricketteam #rr


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T11:52:45Z,UCg1nNKwJIeVUhxbtmqfVmgg
DXVoTuqRV3s,"Avalanche in Sikkim: Search and rescue operations underway, 7 killed","The search and rescue operations are underway in Sikkim after a massive avalanche hit the Gangtok-Natu La JNM Road near MS 15 on April 4, said an official statement from Defence. 

As per the statement, around 5 to 6 vehicles along with 20-30 tourists on way to Natu La are feared to have been buried under the snow. 



https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T11:37:12Z,UCg1nNKwJIeVUhxbtmqfVmgg
6wOq_MSesK4,#WATCH: Good old cotton days with Kenny Basumatary. #viral #cottonuniversity #entertainment #trend,,2023-04-04T11:29:35Z,UCg1nNKwJIeVUhxbtmqfVmgg
CMqA8NKksNE,#Watch: Director Kenny Basumatary promises audience 'full time comedy in Ki Kowa Dosti',,2023-04-04T10:49:46Z,UCg1nNKwJIeVUhxbtmqfVmgg
DiMyDXBxdsQ,#Watch:Throwback video of Dalai Lama’s visit to Tezpur from Tibet in the year 1959.#viral #dalailama,,2023-04-04T09:17:03Z,UCg1nNKwJIeVUhxbtmqfVmgg
0f-sTF7PeTk,Sikkim: At least 20 people injured after suspected avalanche hits 17th mile near Tsomgo,"Sikkim: At least 20 people injured after suspected avalanche hits 17th mile near Tsomgo

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T08:32:10Z,UCg1nNKwJIeVUhxbtmqfVmgg
-0bUDMLZebo,#Watch: Shah Rukh Khan grabs attention with his grooves and moves to AP Dhillon’s Excuses. #viral,,2023-04-04T08:24:33Z,UCg1nNKwJIeVUhxbtmqfVmgg
yBf-Pp7lXF4,"IAS, IFS, IPS, IRS officers have fun with their teacher as they go back to their childhood days","#Watch: IAS, IFS, IPS, IRS officers have fun with their teacher as they go back to their childhood days to reminisce the memories.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T07:44:40Z,UCg1nNKwJIeVUhxbtmqfVmgg
OS-g0oMynC4,"With the aroma of foxtail orchids lingering all around, the state is all set to welcome Rongali Bihu","#Assam: With the aroma of foxtail orchids lingering all around, the state is all set to welcome Rongali Bihu. The festival is incomplete without these orchids.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T07:42:02Z,UCg1nNKwJIeVUhxbtmqfVmgg
WCxqyvZg3l8,Guru Randhawa and Malaika Arora’s sizzling romance raises oomph factor in 'Tera Ki Khayal' song,"#Entertainement: Guru Randhawa and Malaika Arora’s sizzling romance raises oomph factor in 'Tera Ki Khayal' song

#manofthemoon #tseries #terakikhayal @tseries.official #BhushanKumar @iroyalmaan @sanjoyd @boscomartis

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T07:28:03Z,UCg1nNKwJIeVUhxbtmqfVmgg
y2PWg2r7fjE,"Goalpara Sainik School students beaten up by seniors to perform physical tasks, video goes viral.","#Watch: Goalpara Sainik School students beaten up by seniors to perform physical tasks, video goes viral.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T06:03:53Z,UCg1nNKwJIeVUhxbtmqfVmgg
UsHRKd6tstY,Kriti Sanon dazzled the night away with her bold and fierce ‘red riding hood’ look at the NMACC Gala,"#Watch: Kriti Sanon dazzled the night away with her bold and fierce ‘red riding hood’ look at the NMACC Gala. She looked as glamorous as always.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T04:19:58Z,UCg1nNKwJIeVUhxbtmqfVmgg
wT7IXkONirQ,Pacer of Punjab Kings Arshdeep Singh danced Bihu along with the dancers,"#Watch: Pacer of Punjab Kings Arshdeep Singh danced Bihu along with the dancers upon his arrival in Guwahati on April 3. 

The squad arrived in Guwahati for their IPL matches at Barsapara stadium.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-04T04:15:13Z,UCg1nNKwJIeVUhxbtmqfVmgg
QMNLyiUsKjg,LIVE|| Assam CM addressing at the grand closing ceremony of Madhavpur Ghed Fair at Devbhoomi Dwarka,Assam CM addressing at the grand closing ceremony of Madhavpur Ghed Fair at Devbhoomi Dwarka,2023-04-03T15:41:48Z,UCg1nNKwJIeVUhxbtmqfVmgg
ME09REKmcJw,"#Watch: Scared of being bitten by stray dogs, a woman rammed her scooty into a car in Odisha","Woman rams scooty into car after being chased by dogs


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T15:22:15Z,UCg1nNKwJIeVUhxbtmqfVmgg
p00y-MbebM0,"Assam minister Ranjeet Dass's daughter suggests her father to become a 'sweeper', know why","Ranjeet Dass who is serving as the Minister of Panchayat and Rural Development, Food and Civil Supplies, and Consumer Affairs in the Assam government took to the podium and claimed that his daughter suggested he take up the role of a 'sweeper' as a profession in an honorarium manner.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T11:12:04Z,UCg1nNKwJIeVUhxbtmqfVmgg
OpkYFa_NRSU,"With Rongali Bihu right at the threshold, Assam is gearing up to set the Guinness World record.","#Watch: With Rongali Bihu right at the threshold, Assam is gearing up to set the Guinness World record. Bihu practice is going on in full-swing in Sarusajai Stadium, Guwahati.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T10:37:40Z,UCg1nNKwJIeVUhxbtmqfVmgg
uTFTW2BfxPI,#Watch: Mumbai police arrested man after video of him performing bike stunt goes viral. #viral,,2023-04-03T10:30:06Z,UCg1nNKwJIeVUhxbtmqfVmgg
Vw0-2sAiHuY,Assam: Kanaklata Baruah Inter-District Women's Cricket Tournament kicks off in Barpeta.,"Women's cricket in Assam received a major boost as the Kanaklata Baruah Memorial Inter-District Women's Cricket Tournament kicked off on April 3 in Barpeta. Organized by the Assam Cricket Association, the tournament is being held in Barpeta for the first time ever and will host the matches of group ""C"". The competing district teams of this group are Tezpur, Nagaon, Dhemaji, Mangaldoi and Biswanath.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T10:03:27Z,UCg1nNKwJIeVUhxbtmqfVmgg
4RTo2bc5DSw,Zendaya and her beau Tom Holland jet off after attending the star-studded NMACC event in Mumbai,"#Entertainment: Hollywood actress Zendaya and her beau Tom Holland jet off after attending the star-studded NMACC event in Mumbai

#nmacc #hollywood #zendaya #mumbai #tomholland

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T09:30:56Z,UCg1nNKwJIeVUhxbtmqfVmgg
lNeBucbt2U4,#WATCH: Sreenivas Bellamkonda gets a grand welcome at the Hyderabad airport,"#WATCH: Sreenivas Bellamkonda gets a grand welcome at the Hyderabad airport

#sreenivasbellamkonda #hyderabad #chtrapatishivajimaharaj🚩

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T09:00:18Z,UCg1nNKwJIeVUhxbtmqfVmgg
vBEy9JTU7sQ,#WATCH: A heartwarming video of children reciting religious poems will melt your heart,"#WATCH: A heartwarming video of children reciting religious poems will melt your heart


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T08:58:38Z,UCg1nNKwJIeVUhxbtmqfVmgg
eG8HUe98LqQ,"Sheezan Khan wrote poems for late Tunisha Sharma sharing an old video, called her an angel","#Entertainment: Sheezan Khan wrote poems for the late Tunisha Sharma sharing an old video called her an angel

#tunishasharma #sheezankhan #angel

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T08:47:14Z,UCg1nNKwJIeVUhxbtmqfVmgg
ZDWRd7TaV5U,#Entertainment: Bollywood actress Aditi Rao Hydari looked resplendent in a black dress,"#Entertainment: Bollywood actress Aditi Rao Hydari looked resplendent in a black dress

#tajdividedbyblood #aditiraohydari #blackdress #taj


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T08:41:19Z,UCg1nNKwJIeVUhxbtmqfVmgg
N8JtxD5g4Aw,#Watch: Stage collapses during a torch rally that was organised by Congress in Chhattisgarh. #viral,,2023-04-03T07:41:03Z,UCg1nNKwJIeVUhxbtmqfVmgg
mUPLZnvql8s,#Watch: DID little master second runner-up shared video of her energetic dance. #viral #dance #did,,2023-04-03T07:16:31Z,UCg1nNKwJIeVUhxbtmqfVmgg
kHZuLrzv1xU,Arunachal: Massive landslide near the under-construction main dam of Lower Subansiri NHPC project,"Huge boulders crashed through after a massive landslide hit the main dam of under-construction Lower Subansiri Hydropower Project due to incessant rain in Arunachal Pradesh

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T07:09:16Z,UCg1nNKwJIeVUhxbtmqfVmgg
RDcfeTtwVxk,Bollywood actress Janhvi Kapoor offer prayers at Tirupati Balaji temple ahead of debut with ‘NTR 30’,"Bollywood actress Janhvi Kapoor offer prayers at Tirupati Balaji temple ahead of debut with ‘NTR 30’

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T06:34:27Z,UCg1nNKwJIeVUhxbtmqfVmgg
K0Jo943eszo,"#Watch: More than 1200 artists played the Mridanga in Amguri, Assam.","#Watch: More than 1200 artists played the Mridanga in Amguri, Assam.

More than 1200 artists from 69 organisations played the Mridanga in unison.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T06:26:50Z,UCg1nNKwJIeVUhxbtmqfVmgg
eC1wsMrJ5Es,Priyanka Chopra shares photos from her most interesting ‘date’ with singer-husband Nick Jonas.,"#Watch: Desi girl Priyanka Chopra shares photos from her most interesting ‘date’ with singer-husband Nick Jonas.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-03T04:31:07Z,UCg1nNKwJIeVUhxbtmqfVmgg
X0qVrHPnM7Y,Live II Arvind Kejriwal and Bhagwant Mann addressing public meet in Guwahati,Arvind Kejriwal and Bhagwant Mann addressing public meet in Guwahati,2023-04-02T22:43:59Z,UCg1nNKwJIeVUhxbtmqfVmgg
7otfaOjtpYg,"LIVE || Attending press conference at Panery, Udalguri","Attending press conference at Panery, Udalguri",2023-04-02T15:28:23Z,UCg1nNKwJIeVUhxbtmqfVmgg
11J0tLiqDKU,"LIVE || Attending press conference at Panery, Udalguri","Attending press conference at Panery, Udalguri",2023-04-02T15:17:36Z,UCg1nNKwJIeVUhxbtmqfVmgg
MOyQGZPXTaM,Mizoram observes Palm Sunday with religious fervor and zeal,"Mizoram, a Christian-dominated state, celebrated Palm Sunday with great religious enthusiasm and zeal on April 2 (Sunday). People, including children, youth and adults, carried palm leaves, chanted ""Hosanna,"" and sang Christian hymns in the streets. The observance recalls an event in the Christian Scripture where Jesus entered Jerusalem and was greeted by people waving palm branches, reminding Christians of the welcoming of Jesus into their hearts and their willingness to follow him


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-02T14:27:17Z,UCg1nNKwJIeVUhxbtmqfVmgg
Q1w6RGmKGFY,"If you want a dose of love, laughter, and friendship then watch 'Ki Kowa, Dosti’: Kenny Basumatary","Local Utpaat fame Assam director Kenny Basumatary and team are ready to entertain audiences once again with a fresh, youthful comedy called ‘Ki Kowa, Dosti..! on April 28. 'Ki Kowa, Dosti’ is about the small adventures and misadventures that happen among friends living together, says the director.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-02T13:30:16Z,UCg1nNKwJIeVUhxbtmqfVmgg
9CX2Q2XvEuM,Assam: Rare species of tortoises rescued from smugglers in Samaguri,"Two rare species of tortoises were recovered by the Khatowal police in Samaguri, Assam, after they were smuggled into the area. The smugglers had netted two injured tortoises weighing around 12 kg in Kallang, but were intercepted by the police based on information received from secret sources.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-02T13:05:22Z,UCg1nNKwJIeVUhxbtmqfVmgg
CVEH_nJaToc,Assam: NIT student hospitalized after brutal ragging in Silchar,"In yet another case of ragging, a student was hospitalized after being assaulted by several students at the National Institute of Technology (NIT) in Assam's Silchar on April 2.

The victim was identified as Siddhant Pathya, a fourth-semester student who is undergoing treatment at a hospital.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-02T11:26:44Z,UCg1nNKwJIeVUhxbtmqfVmgg
AFe8kR_XxS8,Assam: 106-year-old grandma deprived of government benefits due to unavailability of Aadhaar Card,"#watch #aadharcard #assam 
A 106-year-old elderly woman in Assam’s Bongaigaon is still waiting to receive government benefits and her dream of getting the facilities seems to be a far-reached dream due to the unavailability Aadhaar card. 


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-02T09:15:34Z,UCg1nNKwJIeVUhxbtmqfVmgg
0VBpnVhzTDM,#WATCH: One of the cheetahs brought from Namibia entered Jhar Baroda village of Vijaypur from KNP.,,2023-04-02T09:14:34Z,UCg1nNKwJIeVUhxbtmqfVmgg
BZE8gwost9Q,From Hollywood to Bollywood all stars put on their dancing shoes in Neeta Ambani's Cultural event,,2023-04-02T08:45:15Z,UCg1nNKwJIeVUhxbtmqfVmgg
cQjuYfykLx0,#Entertainment: American beauty Gigi Hadid marks her presence with a desi look in Mumbai. #viral,,2023-04-02T05:46:03Z,UCg1nNKwJIeVUhxbtmqfVmgg
TboeS_kZ-lA,#Entertainment: Spiderman fame Zendaya displays oriental grace in designer Rahul Mishra’s saree,,2023-04-02T04:36:58Z,UCg1nNKwJIeVUhxbtmqfVmgg
C6c488Szvks,"Live II Union Home Minister Amit Shah inaugurates projects worth Rs 2,415 crores in Aizawl","Live II Union Home Minister Amit Shah inaugurates projects worth Rs 2,415 crores in Aizawl",2023-04-01T21:27:28Z,UCg1nNKwJIeVUhxbtmqfVmgg
pTfzMLfwsCg,Arunachal: Over 765.85 grams of drugs worth Rs 90 lakh seized by police in past two weeks,"In a joint operation conducted over the past two weeks Capital Police managed to seize 765.85 grams of drugs worth around 90 lakhs and apprehended 21 drug peddlers, said an official statement.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T12:56:09Z,UCg1nNKwJIeVUhxbtmqfVmgg
K9AtEkzHA24,Arunachal: Galo Welfare Society demands immediate arrest of accused in APSCC official's death case,"Galo welfare society on April 1, 2023, organised a sit-in dharna in protest of the non-fulfilment of their five memorandum points demanding Justice for Lt Tumi Gangkak. 

The protest was held at the tennis court in Itanagar and saw massive participation from people.

The Galo Welfare Society also demanded compensation for the late APPSC official's family at the earliest.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T12:21:24Z,UCg1nNKwJIeVUhxbtmqfVmgg
Dc0amO-6Xio,#Assam: Baby elephant offers prayers at a temple while passing by,"Baby elephant bows down its head while passing by a Ganesh temple 

A herd of elephants was passing by the temple in Numaligarh 

The baby elephant stranded himself to offer his prayers to Ganesh

The elephant is clearly a true devotee of lord Ganesh


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T12:16:12Z,UCg1nNKwJIeVUhxbtmqfVmgg
ApejfhtHKyA,Arunachal: Fake cheque worth Rs 9 crore seized in SBI Naharlagun,"Itanagar capital police in Arunachal arrested eight people in Rs 9 Crore cheque fraud on March 31, 2023. 

As per the briefing by SDPO Naharlagun, a cheque amount of Rs 9,78,45,868 issued from NDMC was brought to the SBI G extension branch for clearance in favour of a local firm owned by one Tarh Tajuk. 

On verification, it was found to be a fake cheque and a written complaint was lodged at Naharlagun PS.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T10:52:46Z,UCg1nNKwJIeVUhxbtmqfVmgg
uDtVRY1Ests,3rd Kalikho Pul state level table tennis tournament concludes; more than 200 players participated,"The 3rd edition of the Kalikho Pul memorial state table tennis championship 2022-23 which began on March 29 concluded March on 31, 2023 at the DNGC auditorium in  Itanagar town of Arunachal Pradesh. 

The table tennis championship which was organized by Table Tennis Arunachal (TTA) had five categories which included Cadet, Sub Junior, Junior, Youth, and Senior category. 


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T10:11:30Z,UCg1nNKwJIeVUhxbtmqfVmgg
-VMAy2siJmU,"#Assam: MasterChef season 7 winner, Nayanjyoti Saikia reached Dibrugarh on April 1.","#Assam: MasterChef season 7 winner, Nayanjyoti Saikia reached Dibrugarh on April 1. He was received by a huge crowd of people. 

The MasterChef winner was overwhelmed by such a warm welcome from the people of his native village.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T09:06:11Z,UCg1nNKwJIeVUhxbtmqfVmgg
amhiJsbbEeY,American supermodel Gigi Hadid made a stunning appearance at the inaugural ceremony,"#Watch: American supermodel Gigi Hadid made a stunning appearance at the inaugural ceremony at Nita Mukesh Ambani Cultural Centre on March 31. 

The ensemble consisted of a multi-colored bralette, a sheer long jacket, and flared pants, accessorized with delicate neck chains.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T07:00:25Z,UCg1nNKwJIeVUhxbtmqfVmgg
6e5DVyURX6M,"Fierce Tornado hit Arkansas that left 24 injured and over 78,000 people without power on March 31.","#Watch: Fierce Tornado hit Arkansas that left 24 injured and over 78,000 people without power on March 31.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T06:54:30Z,UCg1nNKwJIeVUhxbtmqfVmgg
aeUFNsmLlq4,"#Watch Nayanjyoti Saikia, winner of MasterChef India, reached Dibrugarh","Nayanjyoti Saikia, winner of MasterChef India, reached Dibrugarh


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T06:07:58Z,UCg1nNKwJIeVUhxbtmqfVmgg
JxfC88mZ2Ug,"Assam’s Nayanjyoti Saikia wins MasterChef India title, cooks ‘Haah Kumura’ in finale challenge.","#Watch: Assam’s Nayanjyoti Saikia wins MasterChef India title, cooks ‘Haah Kumura’ in finale challenge.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-04-01T05:47:21Z,UCg1nNKwJIeVUhxbtmqfVmgg
AtBdjkcN6wg,#Sports: Top 5 'best bowling figures' in the history of IPL. #ipl2023 #ipl #watch #bbf #iplhistory,,2023-03-31T16:06:33Z,UCg1nNKwJIeVUhxbtmqfVmgg
HqSzJh8afy8,#sports: Top 5 'wicket takers' in the history Of IPL. #viral #ipl #ipl2023 #wickets #tataipl2023,,2023-03-31T15:29:49Z,UCg1nNKwJIeVUhxbtmqfVmgg
pXaQDueUTnU,#Sports: 'Top 5 highest individual score' in IPL history. #viral #ipl #ipl2023 #sports #iplnews,,2023-03-31T14:30:14Z,UCg1nNKwJIeVUhxbtmqfVmgg
geH4_ZI6umI,"#sports: As IPL 2023 is set to begin, let's have a look at the 'top 5 run getters' in IPL history.",#viral #watch #ipl #ipl2023 #t20 #bcci #runs #viratkohli #shikhardhawan #davidwarner #sureshraina #rohitsharma #mostruns #iplhistory #indianpremierleague #tataipl2023 #indianpremiumleague2023,2023-03-31T11:27:47Z,UCg1nNKwJIeVUhxbtmqfVmgg
YiLzkJCwNEo,#Entertainment: Tom Holland and Zendaya were spotted at a private airport in Mumbai on March 31.,,2023-03-31T09:40:05Z,UCg1nNKwJIeVUhxbtmqfVmgg
VpzkbkMuR-s,This is why Assam is one of the most picturesque states in northeast IndiaPhoto,"This is why Assam is one of the most picturesque states in northeast India

Photo credit: @sachin_bharali

#assam #bongaigaon #northeast #dolanibeel

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-03-31T08:35:18Z,UCg1nNKwJIeVUhxbtmqfVmgg
2_K3Pa9Zt_I,"#Watch Silchar youth found hanging at house One youth, namely Dison Naiding aged about 24 years,","#Watch Silchar youth found hanging at house One youth, namely Dison Naiding aged about 24 years, 


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-03-31T08:16:57Z,UCg1nNKwJIeVUhxbtmqfVmgg
rbHNPJfNqLM,"One open-air hotel, called Null Stern, eliminates walls and a roof altogether.","One open-air hotel, called Null Stern, eliminates walls and a roof altogether. Staying there is a lot like camping.

#nullsternhotel #hotel #swiss


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-03-31T07:41:49Z,UCg1nNKwJIeVUhxbtmqfVmgg
